History Channel Functions Measurement Report

Measurements started at Date: 28-Oct-2023 Time: 19:01:37

Spectrometer ID : 2108340U2
Integration Time: 100,00 ms
Averages        : 10 scans

Description of the Function:

Integral: between  344,00 and  360,00 nm. Multiplied with:  1,0000. Scope Corrected for Dark Mode

Time         Seconds   Function Value
21:37:24   9349,676     205462,7050
21:37:30   9355,103     205632,9851
21:37:35   9360,447     205571,2037
21:37:41   9365,875     205714,0883
21:37:46   9371,219     205455,9363
21:37:51   9376,648     205586,4538
21:37:57   9381,990     205517,1214
21:38:02   9387,421     205503,3964
21:38:08   9392,849     205698,4694
21:38:13   9398,279     205645,1492
21:38:19   9403,705     205533,1540
21:38:24   9409,050     205757,9012
21:38:29   9414,480     205781,9657
21:38:35   9419,914     205429,1155
21:38:40   9425,343     205708,9492
21:38:45   9430,689     205751,3199
21:38:51   9436,034     205730,2653
21:38:56   9441,465     205584,3558
21:39:02   9446,809     205615,2895
21:39:07   9452,240     205627,6690
21:39:12   9457,587     205616,9556
21:39:18   9463,028     205631,2317
21:39:23   9468,463     205679,1910
21:39:29   9473,894     205499,8836
21:39:34   9479,327     205659,3372
21:39:39   9484,674     205486,1896
21:39:45   9490,032     205663,9419
21:39:50   9495,465     205727,2592
21:39:56   9500,897     205504,2993
21:40:01   9506,245     205679,4941
21:40:06   9511,593     205541,7470
21:40:12   9516,942     205645,3695
21:40:17   9522,375     205525,6005
21:40:23   9527,728     205618,5303
21:40:28   9533,076     205666,9638
21:40:33   9538,508     205567,6760
21:40:39   9543,857     205609,9605
21:40:44   9549,293     205616,6918
21:40:50   9554,722     205611,8095
21:40:55   9560,156     205752,0560
21:41:00   9565,591     205643,2187
21:41:06   9571,024     205759,1352
21:41:11   9576,461     205607,4524
21:41:17   9581,899     205647,2048
21:41:22   9587,333     205687,6723
21:41:28   9592,768     205616,2610
21:41:33   9598,203     205686,0834
21:41:38   9603,553     205758,2580
21:41:44   9608,906     205625,7285
21:41:49   9614,256     205717,6181
21:41:54   9619,604     205545,6816
21:42:00   9624,953     205748,6407
21:42:05   9630,302     205805,2562
21:42:10   9635,652     205616,7960
21:42:16   9641,002     205941,5529
21:42:21   9646,439     205784,2604
21:42:27   9651,874     205783,1630
21:42:32   9657,310     205749,4697
21:42:37   9662,661     205805,1655
21:42:43   9668,098     205570,5441
21:42:48   9673,537     205890,2977
21:42:54   9678,889     205710,4849
21:42:59   9684,242     205832,3256
21:43:04   9689,595     205712,9377
21:43:10   9694,947     205871,3236
21:43:15   9700,298     205787,0898
21:43:21   9705,733     205837,0809
21:43:26   9711,088     205687,4452
21:43:31   9716,441     205917,3240
21:43:37   9721,794     205760,0321
21:43:42   9727,147     205773,4713
21:43:47   9732,589     205757,2536
21:43:53   9738,029     205736,3956
21:43:58   9743,473     205835,0757
21:44:04   9748,915     205781,1776
21:44:09   9754,354     205755,7529
21:44:15   9759,794     205645,7631
21:44:20   9765,235     205812,2030
21:44:25   9770,679     205812,0214
21:44:31   9776,037     205748,2968
21:44:36   9781,394     205918,5407
21:44:42   9786,837     205937,3536
21:44:47   9792,193     205871,3840
21:44:52   9797,550     205872,6467
21:44:58   9802,906     205904,4247
21:45:03   9808,263     206023,4619
21:45:09   9813,701     205845,2284
21:45:14   9819,056     205853,5048
21:45:19   9824,414     205873,7761
21:45:25   9829,855     205753,0153
21:45:30   9835,298     205968,1268
21:45:36   9840,740     205907,9267
21:45:41   9846,184     205997,2638
21:45:46   9851,627     206018,5542
21:45:52   9856,983     205860,7139
21:45:57   9862,341     205858,2992
21:46:03   9867,697     205945,5455
21:46:08   9873,053     205984,7314
21:46:13   9878,413     205870,0324
21:46:19   9883,771     205869,9268
21:46:24   9889,129     205957,2626
21:46:29   9894,489     205978,6731
21:46:35   9899,933     205882,8370
21:46:40   9905,380     205953,7147
21:46:46   9910,739     205905,2237
21:46:51   9916,098     205778,8972
21:46:56   9921,543     205915,8235
21:47:02   9926,992     205930,7162
21:47:07   9932,353     205865,3305
21:47:13   9937,796     205830,5650
21:47:18   9943,159     205926,6500
21:47:23   9948,607     205895,1740
21:47:29   9954,051     205908,0913
21:47:34   9959,501     205892,4620
21:47:40   9964,860     206073,4746
21:47:45   9970,305     205731,8605
21:47:50   9975,670     205864,6259
21:47:56   9981,118     206040,6367
21:48:01   9986,565     206093,2859
21:48:07   9992,010     206144,4667
21:48:12   9997,459     206053,1472
21:48:18  10002,818     205967,0439
21:48:23  10008,180     205868,6611
21:48:28  10013,540     205946,5077
21:48:34  10018,991     206196,9321
21:48:39  10024,353     205897,9880
21:48:45  10029,713     205994,5317
21:48:50  10035,162     206096,2165
21:48:55  10040,529     206050,6625
21:49:01  10045,981     206070,2717
21:49:06  10051,431     206104,1440
21:49:12  10056,879     206020,7331
21:49:17  10062,330     205958,7824
21:49:22  10067,692     206115,7188
21:49:28  10073,143     205997,1238
21:49:33  10078,596     206090,2209
21:49:39  10084,049     206065,0281
21:49:44  10089,414     206066,8842
21:49:50  10094,777     206034,7625
21:49:55  10100,227     206163,8102
21:50:00  10105,679     206060,7761
21:50:06  10111,132     206140,6624
21:50:11  10116,497     206167,3921
21:50:17  10121,861     205883,8887
21:50:22  10127,228     206158,5646
21:50:27  10132,679     206088,6553
21:50:33  10138,131     206245,9758
21:50:38  10143,586     206348,5405
21:50:44  10149,042     206027,3558
21:50:49  10154,407     206127,5291
21:50:55  10159,860     206126,6120
21:51:00  10165,316     206196,9078
21:51:05  10170,684     206095,5133
21:51:11  10176,140     206232,9466
21:51:16  10181,506     206041,5353
21:51:22  10186,960     206037,1519
21:51:27  10192,327     206122,2800
21:51:33  10197,694     206374,7942
21:51:38  10203,147     206137,0878
21:51:43  10208,513     206145,9258
21:51:49  10213,880     206177,4287
21:51:54  10219,335     206114,6998
21:52:00  10224,701     206231,4662
21:52:05  10230,158     206307,9248
21:52:10  10235,526     206362,2284
21:52:16  10240,892     206047,1293
21:52:21  10246,350     206250,3764
21:52:27  10251,804     206287,8371
21:52:32  10257,176     206424,6532
21:52:37  10262,546     206293,7708
21:52:43  10267,914     206171,1268
21:52:48  10273,370     206176,2586
21:52:54  10278,740     206403,6959
21:52:59  10284,196     206274,0895
21:53:04  10289,656     206231,2768
21:53:10  10295,024     206375,6246
21:53:15  10300,486     206323,8808
21:53:21  10305,856     206318,1258
21:53:26  10311,234     206317,2683
21:53:32  10316,694     206449,9342
21:53:37  10322,155     206312,7457
21:53:42  10327,529     206367,0218
21:53:48  10332,899     206212,4848
21:53:53  10338,356     206509,5253
21:53:59  10343,816     206556,9023
21:54:04  10349,187     206478,6302
21:54:09  10354,647     206456,2797
21:54:15  10360,016     206511,8986
21:54:20  10365,478     206259,6555
21:54:26  10370,940     206332,5743
21:54:31  10376,322     206548,5677
21:54:37  10381,781     206204,1066
21:54:42  10387,152     206425,8730
21:54:47  10392,618     206524,9768
21:54:53  10398,079     206116,7332
21:54:58  10403,454     206454,3912
21:55:04  10408,916     206384,0892
21:55:09  10414,286     206400,9854
21:55:14  10419,658     206368,5163
21:55:20  10425,030     206412,5573
21:55:25  10430,494     206511,7181
21:55:31  10435,954     206441,3093
21:55:36  10441,327     206342,5427
21:55:42  10446,791     206396,9023
21:55:47  10452,255     206249,1681
21:55:52  10457,632     206410,1948
21:55:58  10463,099     206319,1647
21:56:03  10468,568     206190,6291
21:56:09  10474,031     206384,1816
21:56:14  10479,494     206438,8144
21:56:20  10484,870     206577,3816
21:56:25  10490,335     206401,6460
21:56:31  10495,710     206521,4848
21:56:36  10501,085     206476,3760
21:56:41  10506,551     206543,9027
21:56:47  10512,016     206390,7617
21:56:52  10517,481     206492,1775
21:56:58  10522,946     206649,8505
21:57:03  10528,415     206564,3285
21:57:09  10533,882     206537,0364
21:57:14  10539,261     206509,8338
21:57:19  10544,636     206435,4417
21:57:25  10550,109     206438,7306
21:57:30  10555,485     206394,5789
21:57:36  10560,862     206539,3160
21:57:41  10566,245     206433,0772
21:57:47  10571,720     206739,2859
21:57:52  10577,193     206425,6666
21:57:57  10582,569     206557,7222
21:58:03  10587,944     206517,8382
21:58:08  10593,325     206696,2358
21:58:14  10598,707     206645,4066
21:58:19  10604,179     206481,7532
21:58:24  10609,648     206633,6688
21:58:30  10615,119     206713,1390
21:58:35  10620,497     206652,3549
21:58:41  10625,882     206737,7155
21:58:46  10631,263     206796,7771
21:58:51  10636,659     206777,0832
21:58:57  10642,038     206686,2604
21:59:02  10647,514     206770,4718
21:59:08  10652,985     206601,2571
21:59:13  10658,457     206735,9645
21:59:19  10663,930     206736,8699
21:59:24  10669,308     206686,4982
21:59:29  10674,690     206793,6243
21:59:35  10680,164     206811,5753
21:59:40  10685,635     206790,0851
21:59:46  10691,106     206955,6340
21:59:51  10696,487     206898,3731
21:59:57  10701,869     206885,5432
22:00:02  10707,342     206869,0809
22:00:08  10712,815     206982,3751
22:00:13  10718,199     206866,1143
22:00:18  10723,583     206834,4107
22:00:24  10729,060     206889,1529
22:00:29  10734,537     207040,0376
22:00:35  10739,919     206909,8233
22:00:40  10745,395     207057,2806
22:00:46  10750,778     206955,2866
22:00:51  10756,252     207253,9504
22:00:57  10761,727     207327,7938
22:01:02  10767,202     207072,9118
22:01:07  10772,585     207223,5653
22:01:13  10778,058     207357,6659
22:01:18  10783,445     207285,6675
22:01:24  10788,832     207138,9478
22:01:29  10794,306     207173,4370
22:01:35  10799,782     207080,2118
22:01:40  10805,258     207362,9029
22:01:46  10810,733     207103,6188
22:01:51  10816,122     207037,6557
22:01:56  10821,599     207348,1036
22:02:02  10826,987     207306,4239
22:02:07  10832,464     207342,4183
22:02:13  10837,941     207384,1651
22:02:18  10843,328     207287,6640
22:02:24  10848,804     207502,3395
22:02:29  10854,194     207476,3620
22:02:34  10859,672     207408,3128
22:02:40  10865,061     207525,1506
22:02:45  10870,537     207646,0222
22:02:51  10875,921     207414,4833
22:02:56  10881,397     207614,5774
22:03:02  10886,781     207458,9293
22:03:07  10892,168     207706,5720
22:03:12  10897,650     207897,0962
22:03:18  10903,039     207656,0133
22:03:23  10908,522     207664,4145
22:03:29  10913,999     207780,9151
22:03:34  10919,388     207767,5454
22:03:40  10924,869     207723,7032
22:03:45  10930,351     207773,9245
22:03:51  10935,745     207707,9276
22:03:56  10941,134     207928,7581
22:04:01  10946,613     207967,3961
22:04:07  10952,094     207913,3478
22:04:12  10957,575     208075,2826
22:04:18  10962,966     207973,8863
22:04:23  10968,360     208237,9392
22:04:29  10973,843     207970,5352
22:04:34  10979,324     208032,1883
22:04:40  10984,808     208154,2940
22:04:45  10990,198     207976,6574
22:04:50  10995,588     208152,2020
22:04:56  11000,980     208131,2704
22:05:01  11006,460     208049,6315
22:05:07  11011,955     208122,9171
22:05:12  11017,343     208289,5499
22:05:18  11022,734     208470,2641
22:05:23  11028,125     208520,6353
22:05:28  11033,519     208498,7324
22:05:34  11038,910     208290,0997
22:05:39  11044,394     208449,5963
22:05:45  11049,886     208565,2007
22:05:50  11055,376     208401,6897
22:05:56  11060,768     208559,4300
22:06:01  11066,161     208563,4090
22:06:06  11071,555     208626,2884
22:06:12  11077,039     208750,5997
22:06:17  11082,523     208635,7225
22:06:23  11087,913     208765,4312
22:06:28  11093,315     209016,5123
22:06:34  11098,710     208879,8131
22:06:39  11104,108     208992,3991
22:06:44  11109,504     208947,0828
22:06:50  11114,993     209176,0897
22:06:55  11120,392     209136,2000
22:07:01  11125,784     209218,0545
22:07:06  11131,270     209226,0083
22:07:12  11136,757     209400,6952
22:07:17  11142,248     209295,2590
22:07:22  11147,642     209391,8960
22:07:28  11153,131     209305,9953
22:07:33  11158,619     209473,1082
22:07:39  11164,016     209467,2700
22:07:44  11169,503     209562,9255
22:07:50  11174,901     209674,8561
22:07:55  11180,294     209511,3856
22:08:00  11185,690     209838,7753
22:08:06  11191,185     209679,2287
22:08:11  11196,674     209838,7548
22:08:17  11202,167     209674,5185
22:08:22  11207,658     209824,6678
22:08:28  11213,058     209623,1818
22:08:33  11218,549     209885,1847
22:08:39  11224,039     210002,2479
22:08:44  11229,438     209865,3823
22:08:50  11234,927     209967,6183
22:08:55  11240,421     210181,5332
22:09:01  11245,911     210216,9641
22:09:06  11251,403     209929,1691
22:09:12  11256,898     210184,3492
22:09:17  11262,392     210178,8992
22:09:23  11267,886     210343,8091
22:09:28  11273,384     210238,5582
22:09:34  11278,873     210253,1128
22:09:39  11284,366     210454,9257
22:09:45  11289,766     210604,1065
22:09:50  11295,259     210556,8251
22:09:56  11300,751     210392,5909
22:10:01  11306,247     210561,9518
22:10:06  11311,650     210620,8888
22:10:12  11317,148     210753,1597
22:10:17  11322,641     210741,5309
22:10:23  11328,040     210667,2173
22:10:28  11333,532     210763,3294
22:10:34  11338,935     210895,3296
22:10:39  11344,335     210990,3002
22:10:45  11349,828     211002,4918
22:10:50  11355,324     211053,4143
22:10:56  11360,822     211136,2198
22:11:01  11366,319     210991,2005
22:11:07  11371,720     211084,3771
22:11:12  11377,220     211207,5490
22:11:18  11382,714     211061,5920
22:11:23  11388,209     211202,3980
22:11:29  11393,704     211336,4335
22:11:34  11399,109     211287,5719
22:11:39  11404,608     211451,5143
22:11:45  11410,106     211570,8458
22:11:50  11415,606     211582,3414
22:11:56  11421,108     211451,4602
22:12:01  11426,611     211700,3566
22:12:07  11432,107     211901,8026
22:12:12  11437,614     211687,2047
22:12:18  11443,019     211657,7975
22:12:23  11448,516     211664,3256
22:12:29  11453,921     211830,0359
22:12:34  11459,419     211993,9005
22:12:40  11464,823     211981,2225
22:12:45  11470,322     211910,2845
22:12:51  11475,723     211999,8166
22:12:56  11481,132     212109,6756
22:13:01  11486,633     212053,6702
22:13:07  11492,039     212134,3589
22:13:12  11497,544     212238,3423
22:13:18  11502,952     212186,6701
22:13:23  11508,357     212099,6107
22:13:29  11513,859     212344,7173
22:13:34  11519,269     212292,5697
22:13:40  11524,771     212234,6611
22:13:45  11530,176     212480,7466
22:13:50  11535,675     212446,6656
22:13:56  11541,176     212391,1399
22:14:01  11546,586     212292,3174
22:14:07  11552,090     212665,9078
22:14:12  11557,497     212368,7983
22:14:18  11562,903     212706,9944
22:14:23  11568,405     212595,2262
22:14:29  11573,906     212780,7506
22:14:34  11579,410     212722,4340
22:14:40  11584,913     212783,0547
22:14:45  11590,417     212860,0394
22:14:51  11595,923     212729,9579
22:14:56  11601,426     212926,5508
22:15:02  11606,835     212971,7933
22:15:07  11612,339     212742,2936
22:15:13  11617,846     212843,5287
22:15:18  11623,256     212746,9774
22:15:24  11628,762     213032,6122
22:15:29  11634,175     212870,1393
22:15:34  11639,682     212884,5639
22:15:40  11645,094     212938,4456
22:15:45  11650,603     212889,9172
22:15:51  11656,112     212921,5389
22:15:56  11661,621     213002,9105
22:16:02  11667,129     213006,1637
22:16:07  11672,543     213183,0581
22:16:13  11678,048     213026,3358
22:16:18  11683,558     213058,6215
22:16:24  11688,974     213122,8196
22:16:29  11694,385     212972,7912
22:16:35  11699,893     213049,3536
22:16:40  11705,408     213170,6799
22:16:46  11710,917     213202,0312
22:16:51  11716,329     213094,7231
22:16:57  11721,740     213204,8178
22:17:02  11727,247     213095,0880
22:17:08  11732,756     213133,3778
22:17:13  11738,269     213192,7646
22:17:19  11743,775     213011,1727
22:17:24  11749,282     213064,1431
22:17:30  11754,694     213149,3770
22:17:35  11760,108     213166,5683
22:17:40  11765,527     213214,2426
22:17:46  11770,941     213147,1672
22:17:51  11776,357     213169,5975
22:17:57  11781,773     213029,3358
22:18:02  11787,187     213093,8327
22:18:07  11792,600     213172,2093
22:18:13  11798,110     213178,7077
22:18:18  11803,622     213263,0773
22:18:24  11809,037     213277,1205
22:18:29  11814,454     213043,5818
22:18:35  11819,968     213068,6138
22:18:40  11825,479     213224,5401
22:18:46  11830,991     212964,0155
22:18:51  11836,409     213192,4409
22:18:57  11841,823     213257,3407
22:19:02  11847,338     213246,2945
22:19:08  11852,752     213033,1779
22:19:13  11858,168     213213,3981
22:19:18  11863,681     213203,4824
22:19:24  11869,099     213183,3429
22:19:29  11874,611     213089,2082
22:19:35  11880,123     213019,4155
22:19:40  11885,638     213165,4343
22:19:46  11891,058     213204,9816
22:19:51  11896,572     212960,8237
22:19:57  11902,087     213099,4113
22:20:02  11907,605     213112,5908
22:20:08  11913,023     213019,9378
22:20:13  11918,444     212961,8238
22:20:19  11923,864     212974,2334
22:20:24  11929,284     212820,3997
22:20:30  11934,704     213035,5285
22:20:35  11940,222     212938,4446
22:20:40  11945,644     212796,3674
22:20:46  11951,064     212852,9466
22:20:51  11956,482     212957,6863
22:20:57  11961,902     212970,0028
22:21:02  11967,418     212989,1182
22:21:08  11972,937     213019,5225
22:21:13  11978,356     213175,5711
22:21:19  11983,777     212737,7382
22:21:24  11989,299     212797,2906
22:21:30  11994,718     212866,6488
22:21:35  12000,239     212731,2349
22:21:40  12005,659     212708,0224
22:21:46  12011,175     212846,7905
22:21:51  12016,598     212592,4139
22:21:57  12022,120     212576,4607
22:22:02  12027,636     212636,9474
22:22:08  12033,156     212645,5902
22:22:13  12038,674     212623,3098
22:22:19  12044,097     212588,1183
22:22:24  12049,615     212382,2216
22:22:30  12055,035     212434,6818
22:22:35  12060,555     212548,0256
22:22:41  12066,080     212199,7659
22:22:46  12071,603     212283,9049
22:22:52  12077,127     212234,1000
22:22:57  12082,551     212192,3950
22:23:03  12088,073     212323,7016
22:23:08  12093,599     212134,6488
22:23:14  12099,117     212216,4066
22:23:19  12104,640     212301,5495
22:23:25  12110,163     212170,8770
22:23:30  12115,586     211802,5633
22:23:36  12121,110     211884,6657
22:23:41  12126,633     212032,8286
22:23:47  12132,061     212024,1764
22:23:52  12137,583     211906,3604
22:23:58  12143,107     211931,6038
22:24:03  12148,630     211910,7838
22:24:09  12154,055     211957,6312
22:24:14  12159,577     211814,5018
22:24:20  12165,102     211771,8385
22:24:25  12170,529     211706,3808
22:24:31  12176,053     211833,9333
22:24:36  12181,477     211563,1432
22:24:42  12186,998     211666,0374
22:24:47  12192,425     211606,5099
22:24:53  12197,951     211467,1406
22:24:58  12203,476     211490,7119
22:25:04  12209,001     211600,4840
22:25:09  12214,525     211397,4653
22:25:15  12220,047     211453,6279
22:25:20  12225,574     211391,0221
22:25:26  12231,098     211467,8357
22:25:31  12236,524     211598,9229
22:25:37  12241,950     211277,1517
22:25:42  12247,480     211322,7038
22:25:48  12252,909     211146,9808
22:25:53  12258,339     211217,9313
22:25:59  12263,864     211064,7526
22:26:04  12269,396     211225,5537
22:26:10  12274,924     211191,1240
22:26:15  12280,357     211111,7624
22:26:21  12285,886     211019,1280
22:26:26  12291,318     211097,6025
22:26:32  12296,749     211039,7831
22:26:37  12302,178     211062,8912
22:26:42  12307,605     211066,6314
22:26:48  12313,134     210960,7379
22:26:53  12318,665     211056,1405
22:26:59  12324,095     210991,2103
22:27:04  12329,635     211005,5741
22:27:10  12335,162     210903,3796
22:27:15  12340,593     210610,7108
22:27:21  12346,121     210863,9438
22:27:26  12351,552     210830,3530
22:27:32  12357,081     210608,7742
22:27:37  12362,513     210708,6158
22:27:43  12367,944     210799,9264
22:27:48  12373,378     210654,2418
22:27:54  12378,808     210671,8741
22:27:59  12384,239     210623,0948
22:28:05  12389,772     210541,7063
22:28:10  12395,303     210372,9247
22:28:16  12400,734     210380,5909
22:28:21  12406,166     210578,2593
22:28:26  12411,602     210319,0373
22:28:32  12417,134     210403,2783
22:28:37  12422,668     210360,1721
22:28:43  12428,103     210362,4807
22:28:48  12433,636     210227,8626
22:28:54  12439,070     210285,1767
22:28:59  12444,607     210127,8193
22:29:05  12450,144     210132,4740
22:29:10  12455,581     209953,0491
22:29:16  12461,016     210079,7172
22:29:21  12466,450     209830,1307
22:29:27  12471,985     209812,4708
22:29:32  12477,417     209804,5830
22:29:38  12482,851     210058,0453
22:29:43  12488,292     209789,4046
22:29:49  12493,727     209847,5164
22:29:54  12499,262     209736,2787
22:30:00  12504,798     209630,0697
22:30:05  12510,234     209507,0191
22:30:11  12515,768     209436,0504
22:30:16  12521,304     209428,4434
22:30:22  12526,844     209507,1680
22:30:27  12532,383     209581,9661
22:30:33  12537,819     209430,3035
22:30:38  12543,255     209452,9456
22:30:44  12548,789     209277,7339
22:30:49  12554,226     209117,6875
22:30:54  12559,665     209219,4924
22:31:00  12565,104     209121,2396
22:31:05  12570,638     209117,4024
22:31:11  12576,179     209101,2084
22:31:17  12581,719     208973,1111
22:31:22  12587,156     208801,6069
22:31:27  12592,596     208825,7602
22:31:33  12598,148     208822,9041
22:31:38  12603,586     208651,0991
22:31:44  12609,023     208701,3237
22:31:49  12614,565     208664,3672
22:31:55  12620,105     208719,2202
22:32:00  12625,645     208532,7298
22:32:06  12631,087     208557,4646
22:32:11  12636,629     208613,9690
22:32:17  12642,069     208368,2247
22:32:22  12647,616     208323,4696
22:32:28  12653,055     208315,4839
22:32:33  12658,595     208321,3917
22:32:39  12664,033     208384,6647
22:32:44  12669,575     208178,1009
22:32:50  12675,016     208177,8916
22:32:55  12680,454     208063,5648
22:33:01  12685,996     207976,8576
22:33:06  12691,539     207924,5350
22:33:12  12696,981     207935,5402
22:33:17  12702,524     207807,9904
22:33:23  12707,964     207768,3143
22:33:28  12713,515     207693,8015
22:33:34  12718,956     207557,5967
22:33:39  12724,498     207657,7448
22:33:45  12730,041     207606,2582
22:33:50  12735,583     207591,1954
22:33:56  12741,129     207391,1046
22:34:01  12746,674     207345,7269
22:34:07  12752,116     207246,4311
22:34:12  12757,657     207327,3458
22:34:18  12763,099     207168,8423
22:34:23  12768,541     207189,6897
22:34:29  12773,983     207167,0236
22:34:34  12779,526     207035,1114
22:34:40  12785,071     206936,8540
22:34:45  12790,616     206946,1629
22:34:51  12796,161     207054,4587
22:34:57  12801,703     206888,2857
22:35:02  12807,261     206870,8864
22:35:08  12812,807     206974,8624
22:35:13  12818,354     206657,0935
22:35:19  12823,799     206656,0424
22:35:24  12829,243     206725,1143
22:35:30  12834,789     206517,8721
22:35:35  12840,340     206493,5174
22:35:41  12845,888     206420,8735
22:35:46  12851,334     206399,4787
22:35:52  12856,885     206543,0511
22:35:57  12862,447     206218,2458
22:36:03  12867,997     206211,5614
22:36:08  12873,440     206149,1145
22:36:14  12878,991     206095,1710
22:36:19  12884,542     206010,9509
22:36:25  12889,988     205955,9215
22:36:30  12895,543     205891,5541
22:36:36  12900,993     206059,0303
22:36:41  12906,452     205812,7233
22:36:47  12912,000     205784,3373
22:36:52  12917,549     205915,0625
22:36:58  12922,997     205907,2793
22:37:03  12928,442     205682,9261
22:37:09  12933,992     205595,7857
22:37:14  12939,439     205404,9467
22:37:20  12944,993     205602,0108
22:37:25  12950,446     205431,8234
22:37:31  12956,001     205461,0242
22:37:36  12961,557     205315,8455
22:37:42  12967,112     205374,7029
22:37:47  12972,665     205115,5600
22:37:53  12978,223     205291,4870
22:37:58  12983,672     205377,6033
22:38:04  12989,120     205019,6035
22:38:09  12994,674     205085,0429
22:38:15  13000,229     204969,9640
22:38:21  13005,784     204877,9576
22:38:26  13011,343     205057,8807
22:38:32  13016,895     204744,6849
22:38:37  13022,342     205057,9205
22:38:43  13027,793     204996,1224
22:38:48  13033,242     204703,4230
22:38:54  13038,799     204700,5081
22:38:59  13044,247     204605,1175
22:39:05  13049,802     204717,0247
22:39:10  13055,356     204654,4781
22:39:16  13060,807     204570,7575
22:39:21  13066,258     204583,1639
22:39:27  13071,710     204424,4025
22:39:32  13077,265     204326,2510
22:39:38  13082,822     204294,3349
22:39:43  13088,375     204172,3036
22:39:49  13093,931     204277,5436
22:39:54  13099,487     204291,7572
22:40:00  13104,940     204256,3505
22:40:05  13110,498     204201,7723
22:40:11  13115,952     204213,4043
22:40:16  13121,403     204119,8891
22:40:22  13126,960     204056,8728
22:40:27  13132,520     203829,8350
22:40:33  13138,076     203991,2061
22:40:38  13143,634     203962,7406
22:40:44  13149,087     203983,9158
22:40:49  13154,648     203985,4129
22:40:55  13160,105     203716,9524
22:41:00  13165,662     203688,2121
22:41:06  13171,217     203902,7621
22:41:12  13176,773     203715,1287
22:41:17  13182,222     203608,6185
22:41:22  13187,675     203661,7250
22:41:28  13193,232     203505,4236
22:41:34  13198,795     203632,3521
22:41:39  13204,250     203379,9618
22:41:45  13209,704     203532,0701
22:41:50  13215,160     203473,9861
22:41:55  13220,614     203417,9580
22:42:01  13226,174     203272,7173
22:42:07  13231,732     203216,4090
22:42:12  13237,297     203296,6347
22:42:18  13242,852     203389,9144
22:42:23  13248,305     203227,5803
22:42:29  13253,760     203206,7819
22:42:34  13259,211     203263,2192
22:42:39  13264,666     203264,8851
22:42:45  13270,226     203038,8771
22:42:51  13275,784     203000,4720
22:42:56  13281,349     202960,7264
22:43:02  13286,910     202900,4953
22:43:07  13292,470     202626,2587
22:43:13  13297,924     202916,8522
22:43:18  13303,378     202758,2126
22:43:24  13308,831     202687,6585
22:43:29  13314,283     202781,4742
22:43:35  13319,737     202798,9105
22:43:40  13325,192     202572,8480
22:43:45  13330,646     202450,0589
22:43:51  13336,104     202470,0381
22:43:56  13341,667     202300,6476
22:44:02  13347,224     202526,6355
22:44:07  13352,678     202488,1999
22:44:13  13358,129     202435,1174
22:44:18  13363,687     202338,0815
22:44:24  13369,140     202194,8052
22:44:29  13374,595     202380,0128
22:44:35  13380,048     202252,4243
22:44:40  13385,609     202211,4250
22:44:46  13391,168     202176,2910
22:44:52  13396,727     202303,0648
22:44:57  13402,183     202160,8449
22:45:03  13407,741     202158,4470
22:45:08  13413,313     202117,6656
22:45:14  13418,766     201938,3571
22:45:19  13424,327     202119,9630
22:45:25  13429,889     201995,7279
22:45:30  13435,344     201968,4847
22:45:36  13440,905     201963,2446
22:45:41  13446,476     201534,3108
22:45:47  13451,931     201904,6403
22:45:52  13457,494     201867,3816
22:45:58  13462,950     201900,7153
22:46:03  13468,516     201598,5923
22:46:09  13473,973     201945,7093
22:46:14  13479,432     201681,8005
22:46:20  13484,996     201915,1219
22:46:25  13490,555     201675,4141
22:46:31  13496,118     201650,4766
22:46:36  13501,573     201779,1556
22:46:42  13507,135     201492,2134
22:46:48  13512,699     201636,4861
22:46:53  13518,152     201778,6951
22:46:58  13523,608     201683,6367
22:47:04  13529,069     201577,7632
22:47:09  13534,526     201401,3741
22:47:15  13540,091     201566,1009
22:47:20  13545,653     201614,7707
22:47:26  13551,113     201338,2030
22:47:31  13556,678     201314,2090
22:47:37  13562,242     201384,0866
22:47:43  13567,696     201370,8671
22:47:48  13573,255     201177,3332
22:47:54  13578,818     201436,1811
22:47:59  13584,270     201220,4794
22:48:05  13589,830     201090,8296
22:48:10  13595,288     201262,4040
22:48:16  13600,847     201337,8295
22:48:21  13606,410     201035,0507
22:48:27  13611,976     201130,5625
22:48:32  13617,429     201120,4979
22:48:38  13622,882     200961,4658
22:48:43  13628,448     200980,7474
22:48:49  13634,012     200966,6260
22:48:54  13639,471     201022,5260
22:49:00  13645,038     201075,4412
22:49:05  13650,604     201080,5080
22:49:11  13656,061     201017,6016
22:49:16  13661,527     200921,7505
22:49:22  13666,985     201003,6752
22:49:27  13672,549     200866,4675
22:49:33  13678,009     200901,8710
22:49:38  13683,465     200960,0214
22:49:44  13689,028     200739,3675
22:49:49  13694,596     200852,0630
22:49:55  13700,160     200868,2418
22:50:01  13705,727     200866,4592
22:50:06  13711,185     200785,8170
22:50:11  13716,645     200878,9868
22:50:17  13722,210     200846,5921
22:50:22  13727,667     200834,7859
22:50:28  13733,127     200750,3170
22:50:33  13738,595     200768,8079
22:50:39  13744,055     200857,4676
22:50:44  13749,623     200590,4117
22:50:50  13755,080     200585,0368
22:50:55  13760,645     200576,3147
22:51:01  13766,212     200629,9962
22:51:07  13771,788     200814,5679
22:51:12  13777,254     200808,0009
22:51:18  13782,717     200564,4542
22:51:23  13788,284     200698,4952
